sex_s,cohort,gap,raw_log_mult,smoothed_log_mult,gauged_log_mult
male,22-23,-34,-9.210340371976182,-9.210340371976182,-9.213190015268927
male,22-23,-33,-9.210340371976182,-9.210340371976182,-9.213190015268927
male,22-23,-32,-9.210340371976182,-9.210340371976182,-9.213190015268927
male,22-23,-31,-9.210340371976182,-9.210340371976182,-9.213190015268927
male,22-23,-30,-9.210340371976182,-9.210340371976182,-9.213190015268927
male,22-23,-29,-9.210340371976182,-9.210340371976182,-9.213190015268927
male,22-23,-28,-9.210340371976182,-9.210340371976182,-9.213190015268927
male,22-23,-27,-9.210340371976182,-9.210340371976182,-9.213190015268927
male,22-23,-26,-9.210340371976182,-9.210340371976182,-9.213190015268927
male,22-23,-25,-9.210340371976182,-9.210340371976182,-9.213190015268927
male,22-23,-24,-9.210340371976182,-2.329272009827552,-2.3321216531202973
male,22-23,-23,-9.210340371976182,-2.3292720098274784,-2.3321216531202236
male,22-23,-22,-9.210340371976182,-2.3292720098274784,-2.3321216531202236
male,22-23,-21,-9.210340371976182,-2.3292720098274784,-2.3321216531202236
male,22-23,-20,-9.210340371976182,-2.3292720098274784,-2.3321216531202236
male,22-23,-19,-9.210340371976182,-2.329272009827478,-2.332121653120223
male,22-23,-18,-9.210340371976182,-2.3292720098274784,-2.3321216531202236
male,22-23,-17,-9.210340371976182,-2.3292720098274784,-2.3321216531202236
male,22-23,-16,-9.210340371976182,-2.3292720098274784,-2.3321216531202236
male,22-23,-15,-9.210340371976182,-2.3292720098274784,-2.3321216531202236
male,22-23,-14,-9.210340371976182,-2.329272009827478,-2.332121653120223
male,22-23,-13,-9.210340371976182,-2.3292720098274704,-2.3321216531202156
male,22-23,-12,-9.210340371976182,-2.329272009827032,-2.3321216531197773
male,22-23,-11,-9.210340371976182,-2.3292720098031103,-2.3321216530958555
male,22-23,-10,-9.210340371976182,-2.3292720084970404,-2.3321216517897856
male,22-23,-9,-9.210340371976182,-2.329271937188049,-2.332121580480794
male,22-23,-8,-9.210340371976182,-2.3292680438618047,-2.33211768715455
male,22-23,-7,-9.210340371976182,-2.3290555135534934,-2.3319051568462386
male,22-23,-6,-9.210340371976182,-2.3175640946577047,-2.32041373795045
male,22-23,-5,-2.329276983308831,-1.9018785510848606,-1.9047281943776055
male,22-23,-4,-0.9633103135325478,-0.797224989369672,-0.8000746326624171
male,22-23,-3,0.18458096550145478,0.2705046368902344,0.26765499359748934
male,22-23,-2,1.1337755490642007,1.1617889623974793,1.1589393191047344
male,22-23,-1,1.7884778392623288,1.7863015992915334,1.7834519559987885
male,22-23,0,2.1989819918061033,2.1111813325890827,2.1083316892963375
