cbsa,sex,edu4,est,published,gap,pub_moe,moe,pass_pub_moe,pass_combined_moe
39820,Male,some_college,24174.0,24377,-203.0,1119.3940325015137,1217.267488586116,True,True
39900,Male,some_college,63734.16327107938,63429,305.1632710793783,2067.3973976959533,1653.0151990638074,True,True
40060,Male,some_college,111998.13269456962,114352,-2353.86730543038,2992.054478113659,2888.1893524407174,True,True
40140,Male,some_college,456096.0,458100,-2004.0,6575.95506371508,6268.228174853121,True,True
40220,Male,some_college,29310.684432183014,29528,-217.315567816986,1438.3511393258602,1190.3437801350567,True,True
40340,Male,some_college,22348.34893121397,22238,110.34893121397181,866.8961875565033,1155.381920145987,True,True
40380,Male,some_college,100544.09179567333,100363,181.09179567333194,2360.5509950009555,2235.9837379751457,True,True
40420,Male,some_college,35803.0,34957,846.0,1534.2926709073467,1625.5989129175591,True,True
40580,Male,some_college,13016.0,13262,-246.0,982.8326408906046,943.5687593214922,True,True
40660,Male,some_college,8520.51450852597,8750,-229.4854914740299,696.8414453805112,583.2716852379423,True,True
40900,Male,some_college,251434.0,252277,-843.0,4015.3561485875694,3813.447270405578,True,True
40980,Male,some_college,20794.0,19932,862.0,974.5280909240123,1054.162989784431,True,True
41060,Male,some_college,22518.467652023715,23541,-1022.5323479762847,949.764707703966,1464.4545632950565,False,True
41100,Male,some_college,23245.0,22436,809.0,1317.8880832604868,1466.1642852819225,True,True
41140,Male,some_college,11163.975177857905,10736,427.9751778579048,674.3745250230023,728.0429368379885,True,True
41180,Male,some_college,271674.4231606049,276577,-4902.5768393951,4342.9608563743695,5018.120902011201,False,True
41420,Male,some_college,48199.7296948685,48078,121.72969486850343,1674.7280376228255,1772.7913634833624,True,True
41500,Male,some_college,35013.15299952632,32937,2076.152999526319,1278.9452685709425,1525.4534895677205,False,False
41540,Male,some_college,10877.425787763637,9895,982.4257877636373,836.0245211714786,779.1076365949544,False,True
41620,Male,some_college,120900.90154767611,123332,-2431.0984523238876,2843.454940736709,3492.6710108346742,True,True
41660,Male,some_college,12581.180168376615,12233,348.18016837661526,944.3579829704412,1011.6053705325288,True,True
41700,Male,some_college,249990.54775581893,252449,-2458.4522441810695,4682.880096692633,5015.214465449828,True,True
41740,Male,some_college,318726.0,319587,-861.0,4403.281276502786,5043.058688122963,True,True
41780,Male,some_college,12359.652283565003,12498,-138.34771643499698,796.482893727166,588.5288941520639,True,True
41860,Male,some_college,359442.0,360673,-1231.0,5152.844942359512,5663.249195328376,True,True
41940,Male,some_college,132040.8470004737,132515,-474.1529995262972,2941.869133731139,3245.234921022245,True,True
42020,Male,some_college,31445.0,31350,95.0,1341.5655034324639,1555.207525166256,True,True
42100,Male,some_college,25405.0,25886,-481.0,1189.1799695588552,1254.623824806663,True,True
42140,Male,some_college,13920.653843583215,14147,-226.34615641678465,845.4140997168192,876.0151508507367,True,True
42200,Male,some_college,37553.0,37241,312.0,1385.880947267838,1606.4523313706666,True,True
42220,Male,some_college,52506.0,52629,-123.0,1771.0429130882176,1828.6247967284048,True,True
42340,Male,some_college,37779.54648116429,38494,-714.4535188357113,1878.0428642605577,1603.7415170455656,True,True
42540,Male,some_college,52525.552435787366,53681,-1155.4475642126345,1653.4600085880518,1859.1785442400117,True,True
42660,Male,some_college,389444.0,391529,-2085.0,5144.3325125812,5622.419688375171,True,True
42680,Male,some_college,17942.0,17947,-5.0,1108.2513252868232,1293.0527705695154,True,True
42700,Male,some_college,10205.570112951234,11675,-1469.4298870487655,912.9222310799535,560.0470738919948,False,False
43100,Male,some_college,13396.0,13215,181.0,780.028845620468,1001.6146184043292,True,True
43300,Male,some_college,16306.891425212645,16119,187.89142521264512,1101.2515607253413,784.5651270567772,True,True
43340,Male,some_college,34772.85431372078,36795,-2022.1456862792184,1718.1682106243265,1604.723704013635,False,True
43420,Male,some_college,15501.803355881955,16451,-949.1966441180448,891.7471614757178,766.8154554851214,False,True
43580,Male,some_college,14200.889531940913,13329,871.889531940913,818.4381467160484,838.2196480229389,False,True
43620,Male,some_college,31138.2496058989,31248,-109.75039410109821,1423.8528716127942,1662.7724706236172,True,True
43640,Male,some_college,26321.0,26530,-209.0,1741.4623165604244,1583.5367168513178,True,True
43780,Male,some_college,29282.173315897315,29150,132.17331589731475,1181.0791675412788,1138.5353968983145,True,True
43900,Male,some_college,35371.96471835576,34579,792.9647183557609,1608.6945017622209,1509.7367724929068,True,True
44060,Male,some_college,73589.83953980863,73809,-219.16046019137139,2181.0632728098467,2169.6932831015274,True,True
44100,Male,some_college,19982.28669306878,20158,-175.71330693121854,1063.639506599863,989.7576044520745,True,True
44140,Male,some_college,40318.0,40784,-466.0,1663.757193823666,2000.1491345609709,True,True
44180,Male,some_college,48882.2437683203,48855,27.24376832030248,1721.8074805273673,1704.253234439457,True,True
44220,Male,some_college,13660.0,14066,-406.0,813.8089456377338,876.4874298043298,True,True
44300,Male,some_college,8646.0,9153,-507.0,844.0082937981119,981.4864619188592,True,True
44420,Male,some_college,11542.462189861519,11462,80.46218986151871,742.1603600300948,856.3835272770519,True,True
44700,Male,some_college,74810.0,74910,-100.0,2442.9584523687668,2626.436384402828,True,True
44940,Male,some_college,9810.766958268248,10442,-631.2330417317517,854.8649016072657,691.5522829916886,True,True
45060,Male,some_college,62808.93081871829,63533,-724.0691812817095,1629.6496556008594,1890.3540036498414,True,True
45220,Male,some_college,28899.0466488171,28802,97.0466488171005,1362.1736306359774,1368.9616990022753,True,True
45300,Male,some_college,322764.0,324266,-1502.0,5285.204537196267,4067.2137983939633,True,True
45460,Male,some_college,16147.436362371718,17008,-860.5636376282819,915.9241234949542,1005.2292688065127,True,True
45500,Male,some_college,13851.08449906198,13484,367.08449906198075,952.7334359620219,772.3835297294515,True,True
45780,Male,some_college,59337.18349047551,59092,245.18349047550873,1809.2059031519877,1819.735519364058,True,True
45820,Male,some_college,22953.572887074355,23282,-328.4271129256449,1125.8139277873586,1134.6927818015765,True,True
45900,Male,some_college,18071.6027615924,18034,37.602761592399474,878.4281416257109,881.3729849896121,True,True
45940,Male,some_college,24630.0,24626,4.0,1329.9586459736258,1512.1246323141656,True,True
46060,Male,some_college,112088.27140639715,113418,-1329.7285936028493,2884.3690817924116,3061.9594035309265,True,True
46140,Male,some_college,98778.96096199655,100376,-1597.0390380034514,1876.9256778039987,2538.9831136807297,True,True
46220,Male,some_college,24714.855532286572,24801,-86.14446771342773,1491.0808160525705,1572.877406958977,True,True
46300,Male,some_college,13063.477426512196,12958,105.47742651219596,897.5889928023851,786.0543640933205,True,True
46340,Male,some_college,23661.0,24269,-608.0,1277.3930483606055,1281.3825144775271,True,True
46520,Male,some_college,105161.0,105189,-28.0,2456.830478482388,2396.495851823293,True,True
46540,Male,some_college,29092.21817915619,29688,-595.7818208438111,1288.2794727853113,1172.4900543715678,True,True
46660,Male,some_college,13542.680224901364,13130,412.68022490136354,981.5406257511709,823.3266347333189,True,True
46700,Male,some_college,56289.0,55519,770.0,1954.1906252973379,1730.4703753817196,True,True
47020,Male,some_college,10127.260214958307,10579,-451.7397850416928,791.9760097376687,702.5710132048813,True,True
47220,Male,some_college,12604.743146760124,11896,708.7431467601236,874.1275650613015,950.4866154072103,True,True
47260,Male,some_college,181086.50040535358,183641,-2554.4995946464187,3369.8692852987638,2890.1319453594833,True,True
47300,Male,some_college,40813.0,40732,81.0,1746.6339055451774,2016.1370922679712,True,True
47380,Male,some_college,29051.17533189598,28865,186.1753318959818,1393.9540881965947,1594.8616744841495,True,True
47460,Male,some_college,6949.432935587362,7657,-707.5670644126376,654.638831723264,446.1312554942405,False,True
47580,Male,some_college,20094.391223569753,20492,-397.6087764302465,1252.9361516054998,1100.9499174811426,True,True
47900,Male,some_college,401432.1548207352,403935,-2502.845179264783,5380.557127287099,5139.387108657221,True,True
47930,Male,some_college,41875.0,41786,89.0,1791.8387204210094,2059.0405268947475,True,True
47940,Male,some_college,15876.568454909957,16385,-508.4315450900431,822.2469215509415,1088.6530601539957,True,True
48060,Male,some_college,12275.64964994106,12647,-371.3503500589395,721.8490146838187,825.2479365241225,True,True
48140,Male,some_college,15453.0,15375,78.0,795.58846145479,951.6926394134558,True,True
48260,Male,some_college,11121.016060397998,11346,-224.98393960200156,739.0331521657198,583.4293854364854,True,True
48300,Male,some_college,12395.0,12754,-359.0,868.8498144098323,883.2325017018452,True,True
48540,Male,some_college,13738.357859139054,13116,622.3578591390542,806.1966261402983,751.295260524531,True,True
48620,Male,some_college,65875.88231599751,66264,-388.1176840024855,2078.1804541473293,2065.4567600233004,True,True
48660,Male,some_college,14812.688645986289,14778,34.688645986288975,821.2983623507355,747.6726607647764,True,True
48680,Male,some_college,18773.0,17376,1397.0,1431.77162983487,1512.8331734703931,True,True
48700,Male,some_college,10201.086795153158,11086,-884.9132048468418,740.8333145856766,611.8630772651677,False,True
48900,Male,some_college,47483.0,47543,-60.0,1773.4909077861098,1785.0862099181652,True,True
49020,Male,some_college,12101.994852671376,12917,-815.0051473286239,981.1610469234905,804.5427026388498,True,True
49180,Male,some_college,66345.18240137585,66223,122.18240137584507,2345.8542154191937,1879.3492198734232,True,True
49340,Male,some_college,70084.0,70429,-345.0,2269.0123402044337,2398.926799259411,True,True
49420,Male,some_college,19315.0,19233,82.0,1080.2606167032102,1188.4883085773288,True,True
49620,Male,some_college,39195.0,39760,-565.0,1571.296280145791,1709.346839931484,True,True
49660,Male,some_college,40232.0,40592,-360.0,1476.7017302082368,1472.4025508993795,True,True
49700,Male,some_college,20852.0,20664,188.0,1077.7611052547777,1002.9666311198993,True,True
49740,Male,some_college,24274.202906673483,23527,747.2029066734831,1248.3280818759144,1218.6819589741087,True,True
10180,Male,graduate,5033.090736633379,5021,12.090736633378583,614.2222724714563,627.3538581491867,True,True
10420,Male,graduate,28051.0,28501,-450.0,1350.9970392269556,1506.102611023316,True,True
10500,Male,graduate,4416.599531572162,3851,565.599531572162,517.1498815623958,623.1941409302341,False,True
10540,Male,graduate,4709.664110674299,3023,1686.664110674299,386.31334432038454,510.6710825114064,False,False
10580,Male,graduate,54007.770995937324,53397,610.7709959373242,1717.8096518531966,2055.761435518223,True,True
10740,Male,graduate,50359.60481193783,48656,1703.604811937832,1634.7504396696152,2132.78089520565,False,True
10780,Male,graduate,2962.2014373990564,3331,-368.79856260094357,455.6599609357838,411.0117660741022,True,True
10900,Male,graduate,35400.0,35129,271.0,1436.5569950405727,1792.8465517606353,True,True
11020,Male,graduate,2930.3122169728304,3168,-237.68778302716964,403.48110240753533,388.8934376017878,True,True
11100,Male,graduate,7094.009523301403,7207,-112.99047669859738,621.2777156795502,659.2967802710589,True,True
11180,Male,graduate,7887.0,7526,361.0,598.7962925736932,722.9980855999896,True,True
11200,Male,graduate,10631.824239105896,11102,-470.1757608941043,819.2636938129261,822.1704417262807,True,True
11260,Male,graduate,16487.577923018704,16275,212.5779230187036,976.2177011302346,1453.1967649230187,True,True
11460,Male,graduate,37408.0,37041,367.0,1283.7001207447165,1523.8306801556892,True,True
11500,Male,graduate,2116.0,2519,-403.0,364.20049423360206,292.979764691608,False,True
11540,Male,graduate,6432.243783112121,7175,-742.7562168878794,554.7990627245147,727.1075646973383,False,True
11700,Male,graduate,24312.69876236234,23665,647.698762362339,1353.3853848774932,1496.5606717011458,True,True
12020,Male,graduate,12118.325365832125,13159,-1040.6746341678754,809.8333161830279,697.8944429978677,False,True
12060,Male,graduate,304014.3505214453,304550,-535.6494785547256,4737.597386861826,5773.261403645041,True,True
12100,Male,graduate,14154.0,14070,84.0,903.600575475691,1042.4637692109495,True,True
12220,Male,graduate,9339.672178366684,10795,-1455.3278216333165,784.2206322202956,758.0890874941259,False,False
12260,Male,graduate,22592.26651767997,22500,92.266517679971,1330.242834974126,1432.5089697957371,True,True
12420,Male,graduate,158015.692066782,157848,167.69206678200862,3191.4448138734906,3617.6495422594235,True,True
12540,Male,graduate,17195.0,17028,167.0,1154.9428557292347,1096.9341795807532,True,True
12580,Male,graduate,178518.32266649668,180688,-2169.6773335033213,3459.5399983234765,3677.776702791105,True,True
12620,Male,graduate,5610.687190897313,5698,-87.31280910268742,572.9275695932253,683.7716568601005,True,True
12700,Male,graduate,18937.51623054996,18881,56.51623054996162,1043.5123382116763,1156.147573194511,True,True
12940,Male,graduate,25664.17722080757,26211,-546.8227791924292,1421.7626384175385,1544.6803175378761,True,True
12980,Male,graduate,2980.015878075734,2892,88.01587807573378,355.57558971335476,378.79730846897434,True,True
13020,Male,graduate,3677.077951138088,2074,1603.0779511380879,290.3205125374368,368.8383123009169,False,False
13140,Male,graduate,6828.0,6558,270.0,670.6481939139179,820.4664045117875,True,True
13220,Male,graduate,2259.0,2286,-27.0,353.28458783252916,387.74171438117156,True,True
13380,Male,graduate,10172.0,10352,-180.0,745.6788853119016,828.0682298639407,True,True
13460,Male,graduate,13428.0,13297,131.0,945.6246612689413,1212.4898193887032,True,True
13740,Male,graduate,5944.223462792091,6178,-233.7765372079093,719.1126476429127,784.5020369654167,True,True
13780,Male,graduate,10134.186546462084,9899,235.18654646208415,675.1436884101043,798.3465119910812,True,True
13820,Male,graduate,46676.22014258086,46331,345.22014258085983,1749.1223513522432,2193.1427219788993,True,True
13900,Male,graduate,4620.948405812117,4412,208.94840581211702,559.0778121156303,923.6907203656394,True,True
13980,Male,graduate,10637.0,10423,214.0,764.817625319919,792.2565755635923,True,True
14010,Male,graduate,8342.0,8419,-77.0,690.0941964688589,903.4521361526299,True,True
