cbsa,sex,band,est,published,gap,pub_moe,moe,pass_pub_moe,pass_combined_moe
17140,Male,18-24,105981.65442504402,106183,-201.34557495597983,2285.2927602388277,1058.7727158543864,True,True
21140,Female,45-49,5693.0,6000,-307.0,60.0,292.59158637724016,False,False
29200,Male,50-54,5465.746770931911,5787,-321.25322906808924,72.0,157.49399523767522,False,False
34620,Female,40-44,2693.0,2872,-179.0,338.0,419.198968493781,True,True
34620,Female,35-39,3320.0,3075,245.0,340.0,359.0004749143795,True,True
41140,Female,60-64,4136.6531737509085,4096,40.653173750908536,380.0447342090139,351.3240251386947,True,True
31700,Female,50-54,14534.123082923661,14455,79.12308292366106,4.0,380.87187104745374,False,True
31700,Female,65-69,12723.971209416166,13174,-450.02879058383405,690.8668467946627,668.5771996953108,True,True
22140,Female,18-24,4860.248380181499,5042,-181.75161981850124,396.6484589658707,174.96893568751207,True,True
22140,Female,30-34,4185.15123751948,4100,85.15123751947976,68.0,220.49057630826331,False,True
28740,Male,40-44,5962.094592532134,6232,-269.9054074678661,494.0,526.2878003728662,True,True
28740,Male,35-39,5913.697595659383,5681,232.6975956593833,515.0,558.8002429757381,True,True
28740,Male,45-49,5306.40737380272,5669,-362.59262619727997,61.0,300.55702537513514,False,False
30500,Male,55-59,7616.0,7822,-206.0,485.0,502.4673974622632,True,True
27620,Female,65-69,5122.1546889342,4790,332.15468893419984,423.8171775659878,336.5351839533852,True,True
17860,Male,60-64,5932.481116269343,6293,-360.51888373065685,499.795958367012,490.22074808499343,True,True
44180,Male,40-44,15631.734778814172,15505,126.73477881417239,701.0,786.8392623555579,True,True
27620,Female,50-54,4433.258454658141,4400,33.25845465814109,63.0,196.6481638463367,True,True
44180,Male,45-49,14260.405402858138,13651,609.4054028581377,190.0,363.3470307915838,False,False
44180,Male,35-39,14945.114763060425,15446,-500.8852369395754,713.0,808.884162182788,True,True
44180,Female,25-29,16026.062692204905,16560,-533.937307795095,144.0,450.10056414069385,False,False
39900,Male,60-64,18880.011916861746,18397,483.0119168617457,959.7338172639328,1058.9367729835942,True,True
16180,Female,25-29,1424.1064966892372,1604,-179.89350331076275,53.0,34.731057827707026,False,False
41780,Male,40-44,2994.245932281785,3284,-289.7540677182151,368.0,257.03327418497133,True,True
48260,Female,25-29,2836.9386389483107,2968,-131.06136105168935,104.0,40.48419572035847,False,False
26580,Female,65-69,13131.363881806694,12806,325.3638818066938,749.6832664532402,655.3924240233342,True,True
41780,Male,45-49,3362.039875052659,3029,333.0398750526592,162.0,160.37651866546324,False,False
41780,Male,35-39,3444.6411523731713,2986,458.6411523731713,378.0,245.98313673016386,False,False
26580,Female,50-54,12065.84408807891,12326,-260.1559119210906,143.0,179.16777598122758,False,False
13980,Male,45-49,4748.0,4699,49.0,115.0,188.03508516364704,True,True
13980,Male,35-39,5420.0,5056,364.0,422.0,501.4873625750703,True,True
31540,Male,55-59,21143.19491980964,20327,816.1949198096409,709.0,1208.8993750906127,False,True
27500,Male,55-59,5622.0,5490,132.0,402.0,611.3206005035329,True,True
12100,Female,35-39,10536.0,11141,-605.0,581.0,774.7142301318274,False,True
12100,Male,18-24,15685.0,15444,241.0,936.1746631905822,516.5555387794714,True,True
12100,Male,30-34,10727.0,11011,-284.0,149.0,348.30714292489034,False,True
12100,Female,45-49,10431.0,10357,74.0,86.0,223.4607017548052,True,True
12100,Female,40-44,10061.0,9590,471.0,565.0,772.7780355234613,True,True
19820,Male,45-49,128178.86503900951,128096,82.86503900951357,174.0,1059.8799316715372,True,True
19820,Male,35-39,133288.27419491726,134539,-1250.7258050827368,2116.0,2963.6979397987534,True,True
19820,Female,60-64,155194.89526722487,155898,-703.1047327751294,2667.2127774139053,3223.8302238387273,True,True
22420,Female,55-59,13884.36850584898,14037,-152.6314941510209,662.0,689.6544608133204,True,True
19820,Male,40-44,132587.46132555787,132234,353.46132555787335,2134.0,3060.0303177887836,True,True
29620,Male,18-24,33699.0,33640,59.0,1390.8637604021467,1424.3255084653229,True,True
24340,Male,60-64,35526.7097490313,35841,-314.29025096869736,1316.3103737340978,1300.018805229135,True,True
13020,Female,60-64,4146.308704324507,4283,-136.69129567549317,364.2430507230028,319.0560711179431,True,True
29620,Male,30-34,15578.0,15586,-8.0,144.0,292.51065105607694,True,True
11460,Female,55-59,9831.0,10416,-585.0,423.0,760.464480672832,False,True
40980,Male,60-64,6745.0,6596,149.0,466.74404120459855,515.0390971482166,True,True
35660,Female,25-29,4055.0,4142,-87.0,81.0,63.8251520562231,False,True
25060,Male,60-64,14059.788025517902,14411,-351.2119744820975,954.5161077739862,812.6615778980515,True,True
25060,Female,40-44,13963.618895110678,14289,-325.38110488932216,768.0,909.4079405268768,True,True
25060,Female,45-49,13174.100135329372,12781,393.1001353293723,133.0,337.0959488288385,False,False
25060,Female,35-39,13998.389601424667,13723,275.3896014246675,752.0,861.8998957694083,True,True
24660,Female,35-39,24714.61943873041,25161,-446.38056126959054,1145.0,1211.5940103175938,True,True
24140,Male,45-49,3186.0,3187,-1.0,37.0,115.44279026318623,True,True
24140,Female,25-29,3787.0,3863,-76.0,64.0,33.642160398077884,False,False
16740,Male,50-54,93183.31176377396,93262,-78.68823622603668,255.0,615.6372981154768,True,True
39580,Male,25-29,49737.114512247324,49770,-32.885487752675544,121.0,454.5555156043486,True,True
49180,Female,30-34,22914.449885214097,22575,339.44988521409687,166.0,255.51262327353433,False,False
24660,Female,45-49,24916.88049622206,24811,105.88049622206017,175.0,345.8176961934275,True,True
16740,Male,65-69,61680.628341650765,61117,563.6283416507649,1679.3084886345332,1418.2967113656634,True,True
27340,Female,55-59,4442.686641890603,4201,241.6866418906029,382.0,427.33111171936673,True,True
25860,Female,50-54,12968.414593803755,13239,-270.58540619624546,284.0,266.45723861634167,True,True
25860,Female,65-69,12116.998095345149,12012,104.99809534514861,766.932200393229,668.928482821937,True,True
24780,Female,30-34,6070.0,6009,61.0,22.0,139.26311958393723,False,True
49180,Female,18-24,31470.04118359765,31412,58.04118359764834,1153.1777833447886,860.3192772090015,True,True
24140,Male,35-39,3720.0,3757,-37.0,373.0,490.7057334008846,True,True
11700,Male,55-59,13430.779892401373,13492,-61.22010759862678,805.0,944.7625171044621,True,True
24140,Male,40-44,3342.0,3292,50.0,383.0,512.2565393262443,True,True
24660,Female,40-44,24696.092116745196,24334,362.0921167451961,1135.0,1157.3878232860745,True,True
14260,Female,65-69,21634.556648897706,22376,-741.4433511022944,1019.6724964418722,1059.437079940941,True,True
14260,Male,65-69,20150.926279391224,19802,348.92627939122394,995.1502399135519,968.7942013362862,True,True
14260,Female,50-54,23693.498532919795,23961,-267.50146708020475,116.0,311.6316137485815,False,True
17660,Female,30-34,6087.994928487216,6047,40.994928487216384,92.0,159.46844673947035,True,True
17660,Female,18-24,6275.427559638359,6158,117.42755963835862,502.1065623948765,138.18893959725028,True,True
14260,Male,50-54,24689.403843272084,25032,-342.5961567279155,98.0,364.23542648906505,False,True
46300,Male,55-59,3219.3444255696986,3197,22.344425569698615,380.0,337.09813588028044,True,True
30780,Female,65-69,22065.0,21679,386.0,1108.365463193436,945.1686020936953,True,True
30780,Female,50-54,23327.0,23186,141.0,237.0,408.4487299359003,True,True
36980,Female,65-69,3380.551617879636,3410,-29.44838212036393,386.7428085950662,362.93343171946157,True,True
30460,Female,65-69,15135.87701990415,15079,56.877019904150075,757.5994984158847,662.7525568649431,True,True
30460,Male,60-64,15145.411617371268,15035,110.41161737126822,867.5770859122548,765.7108291425014,True,True
21060,Male,55-59,3740.1300559469955,4129,-388.8699440530045,362.0,368.88401982945334,False,True
36980,Female,50-54,3337.0435325933895,3484,-146.9564674066105,138.0,133.98187405752137,False,True
30460,Female,50-54,15261.392396357196,15502,-240.60760364280395,181.0,276.0764193466031,False,True
40980,Female,25-29,5896.0,5882,14.0,73.0,121.65773192649945,True,True
12980,Male,55-59,4378.062677929272,3950,428.06267792927156,331.0,359.06805534775367,False,True
27100,Female,25-29,4683.0,4579,104.0,49.0,169.90031131151585,False,True
24660,Male,25-29,23981.184772197197,24478,-496.81522780280284,167.0,279.12008653538174,False,False
38240,Male,55-59,3235.409263633923,3166,69.40926363392282,368.0,342.8674786531347,True,True
15500,Male,18-24,8409.0,8624,-215.0,478.8204256294838,332.5344206262714,True,True
15500,Male,30-34,5704.0,5717,-13.0,138.0,125.90753058296394,True,True
24780,Female,18-24,17587.0,17573,14.0,1156.6909699656171,401.76712990549635,True,True
25940,Female,50-54,6698.498809909584,6359,339.49880990958445,210.0,256.2981624754386,False,False
16700,Male,45-49,24442.0,24440,2.0,199.0,520.3451196525725,True,True
22500,Female,60-64,7167.518919885106,6587,580.5189198851058,585.8131101298434,500.0535522859262,True,True
16700,Female,25-29,29782.0,29814,-32.0,107.0,363.6510535355288,True,True
16700,Male,40-44,27849.0,26963,886.0,1220.0,1248.1594546376077,True,True
25940,Female,65-69,9806.809089733175,9490,316.8090897331749,784.0408152641035,733.9790420210943,True,True
16700,Male,35-39,31320.0,31778,-458.0,1213.0,1287.3067818506786,True,True
43620,Female,25-29,10126.48036847823,10271,-144.51963152177086,135.0,424.64358688723155,False,True
22020,Female,45-49,6068.37293253266,6053,15.372932532660343,150.0,216.46486072972849,True,True
22020,Female,40-44,7933.106731730282,8236,-302.89326826971774,527.0,779.5466701677183,True,True
22020,Female,35-39,9127.94764111435,9133,-5.052358885650392,576.0,1024.6506655576834,True,True
25740,Male,25-29,2934.5755674446536,2732,202.57556744465364,180.0,112.70835511184148,False,True
25740,Female,25-29,2673.8748238528115,2406,267.87482385281146,119.0,101.81086031425667,False,False
13740,Female,50-54,4989.010897192151,5227,-237.98910280784912,46.0,256.9170800859823,False,True
14580,Female,55-59,2668.0,2766,-98.0,303.0,442.85725059690515,True,True
13740,Female,65-69,6253.6739730705,6035,218.67397307050032,538.0037174592755,493.41147701211304,True,True
13460,Female,45-49,8215.0,7993,222.0,186.0,335.6618368350802,False,True
41420,Male,25-29,15518.16305003991,15646,-127.83694996009035,200.0,485.7238861708342,True,True
10540,Male,25-29,4573.327478718039,4469,104.32747871803895,102.0,165.9451511770934,False,True
18700,Female,40-44,2891.3703070450747,2879,12.370307045074696,260.0,356.85119897835557,True,True
24420,Female,30-34,2295.2244706985825,2363,-67.77552930141746,95.0,64.3135112138548,True,True
12700,Male,40-44,5657.143789958842,5219,438.1437899588418,389.0,485.48497649420955,False,True
11260,Female,25-29,14445.825066545993,14194,251.82506654599274,60.0,559.1329096380238,False,True
21820,Male,65-69,2483.876381322886,2050,433.8763813228861,343.6000582072128,295.01873985936334,False,True
21820,Male,50-54,3064.58353685734,2752,312.5835368573398,202.0,240.03085427990828,False,True
13460,Female,40-44,8556.0,9028,-472.0,688.0,730.7011489897905,True,True
18700,Female,45-49,2444.7614827792877,2436,8.76148277928769,67.0,159.45953695184636,True,True
18700,Female,35-39,2578.3499896068906,2280,298.34998960689063,263.0,309.98925222855644,False,True
13460,Female,35-39,9032.0,8640,392.0,674.0,701.6483274974722,True,True
24420,Female,18-24,2511.062065189702,2475,36.062065189702025,291.25590122776913,109.59242715700687,True,True
12700,Male,45-49,5157.500130391407,4833,324.50013039140686,167.0,326.9045416204682,False,True
12700,Male,35-39,5808.269965107057,5568,240.26996510705703,460.0,553.8267951332309,True,True
39660,Female,50-54,4349.633940187679,4225,124.6339401876794,182.0,193.8257377212874,True,True
39660,Male,55-59,4214.583333360736,4797,-582.4166666392639,435.0,564.0888302612979,False,True
39660,Female,65-69,5088.832213664469,5163,-74.16778633553076,492.90972804358404,425.2469390126802,True,True
49420,Male,18-24,12655.0,12718,-63.0,608.668218325879,272.0471437981844,True,True
34580,Male,65-69,4247.0,4268,-21.0,334.79097956784915,293.8063945866393,True,True
44060,Male,60-64,20309.694917702873,20180,129.69491770287277,956.7742680486343,830.954924653357,True,True
42660,Female,60-64,119855.0,119638,217.0,2388.0002093802254,2235.991596531894,True,True
34580,Female,25-29,3921.0,3892,29.0,45.0,79.19953251124656,True,True
28420,Male,25-29,10488.977645119725,10729,-240.0223548802751,187.0,481.9937282112224,False,True
14740,Male,25-29,11005.0,10824,181.0,0.0,401.8548477046781,False,True
48300,Male,50-54,3483.0,3495,-12.0,48.0,66.16602259657142,True,True
49420,Male,30-34,8856.0,8666,190.0,60.0,261.66128265135063,False,True
48300,Male,65-69,4320.0,4327,-7.0,433.47087560757757,345.418469394371,True,True
13380,Female,55-59,6865.0,6663,202.0,532.0,641.2693395709404,True,True
34580,Male,50-54,3710.0,3673,37.0,47.0,74.09259691426668,True,True
14740,Female,25-29,8636.0,8706,-70.0,56.0,247.0853521154178,False,True
13220,Male,25-29,3365.0,3316,49.0,132.0,212.22317073366423,True,True
34060,Male,55-59,4266.718566069844,4242,24.7185660698442,364.0,367.40574028760705,True,True
16620,Male,25-29,6232.114725778904,6095,137.11472577890436,101.0,192.15709995791406,False,True
34060,Female,60-64,4050.3629366089845,4083,-32.637063391015545,453.27695727888045,343.87443595504783,True,True
13220,Female,55-59,3329.0,3582,-253.0,425.0,454.01672190845574,True,True
16940,Female,18-24,4294.0,4103,191.0,341.48206395065614,227.27745295673304,True,True
16940,Female,30-34,3536.0,3565,-29.0,117.0,131.2174956751195,True,True
33500,Male,25-29,2737.680660261876,3432,-694.3193397381242,164.0,270.29521625207184,False,False
38860,Male,60-64,21655.0,21293,362.0,1074.2262331557538,1043.24189362355,True,True
12620,Male,30-34,5305.650226335524,5274,31.650226335524167,120.0,299.3040943874605,True,True
12620,Male,18-24,8498.850644836908,8474,24.85064483690803,559.6409563282516,408.46153369240653,True,True
41740,Male,18-24,176129.0,173412,2717.0,2451.5278909284307,1804.5206879244972,False,True
41740,Female,50-54,98365.0,98629,-264.0,0.0,603.9605794793233,False,True
40140,Female,60-64,134980.0,135207,-227.0,2781.809842530578,2274.832458536507,True,True
41940,Female,65-69,47630.21892701259,47927,-296.7810729874109,1377.4414688109255,1427.7235288435922,True,True
40900,Female,25-29,79195.0,79181,14.0,159.0,642.9620914622417,True,True
41940,Female,50-54,64116.307658365826,64250,-133.69234163417423,20.0,395.1281572931877,False,True
41940,Male,55-59,63636.83125801843,64179,-542.1687419815717,1466.0,1647.0992534722268,True,True
42100,Female,60-64,8447.0,8575,-128.0,603.2918033588721,664.1317492015422,True,True
32900,Male,35-39,10508.0,10528,-20.0,579.0,759.4893028682169,True,True
41740,Female,65-69,85867.0,86145,-278.0,2017.1973131054879,1565.95787744235,True,True
41740,Male,30-34,139677.0,139943,-266.0,0.0,927.0804654465005,False,True
46700,Male,60-64,14226.0,13924,302.0,820.4882692641011,798.6890898027843,True,True
49700,Male,50-54,5058.0,5033,25.0,149.0,162.16187728239336,True,True
49700,Female,45-49,4910.0,4921,-11.0,97.0,118.58898442203643,True,True
47300,Male,25-29,16737.0,16755,-18.0,31.0,337.9598353484479,True,True
42200,Male,45-49,11791.0,11735,56.0,92.0,301.07702097428495,True,True
25260,Female,30-34,5195.0,5177,18.0,38.0,91.04818661703263,True,True
39820,Female,25-29,5255.0,5244,11.0,29.0,108.46589137258773,True,True
23420,Male,65-69,24897.0,24637,260.0,1194.2633712879249,973.1735052452107,True,True
42200,Male,40-44,13912.0,14061,-149.0,531.0,812.6854419346394,True,True
39820,Male,60-64,6503.0,6580,-77.0,565.0884886458049,549.6216780170248,True,True
47300,Female,18-24,23851.0,23834,17.0,1077.9248582345617,216.89716440343335,True,True
20940,Female,30-34,5906.0,5961,-55.0,101.0,102.84671030835163,True,True
25540,Female,45-49,33862.841506483805,33854,8.841506483804551,183.0,438.14251610291353,True,True
25540,Female,40-44,36709.68784511882,36150,559.6878451188168,1170.0,1361.6636248344346,True,True
25540,Female,35-39,37901.536254317965,38077,-175.46374568203464,1177.0,1374.349323569733,True,True
36740,Female,18-24,127597.0,127794,-197.0,2458.032139741057,1040.496049656725,True,True
23540,Male,25-29,12545.187520906838,12736,-190.81247909316153,150.0,256.3550886341265,False,True
35840,Male,65-69,34736.0,34852,-116.0,1394.3227746831076,1269.4962305925726,True,True
36740,Female,30-34,105276.0,105197,79.0,104.0,755.4733914333119,True,True
35840,Male,50-54,25599.0,25544,55.0,46.0,300.705820021828,False,True
27260,Female,50-54,54059.738385359815,54217,-157.26161464018514,214.0,666.1239143339318,True,True
38940,Male,45-49,14284.0,14170,114.0,173.0,263.53084830812503,True,True
36740,Male,55-59,84300.0,83579,721.0,2221.0,2145.4986520142584,True,True
33100,Male,30-34,214584.78702369516,215072,-487.2129763048433,107.0,1031.8943040312627,False,True
27260,Male,50-54,52028.02391170124,52008,20.02391170123883,225.0,561.9102470924806,True,True
