cbsa,category,est,published,gap,pub_moe,moe,pass_pub_moe,pass_combined_moe
20220,american indian and alaska native alone,59.47032065080025,39.0,20.470320650800247,29.0,45.79171376251012,True,True
16580,native hawaiian and other pacific islander alone,9.732927617324785,43.0,-33.26707238267522,72.0,10.47689500183176,True,True
16540,american indian and alaska native alone,424.58905717428974,590.0,-165.41094282571026,297.0,326.7977689721634,True,True
11700,white alone,342310.78080275655,341494.0,816.7808027565479,1373.0,1489.474636292495,True,True
15500,white alone,106397.0,106569.0,-172.0,996.0,1165.6063618021951,True,True
11700,asian alone,4255.001656417532,4640.0,-384.9983435824679,427.0,361.44734482450826,True,True
25860,black or african american alone,23531.26112345954,23452.0,79.2611234595388,975.0,897.0779728503904,True,True
15500,asian alone,3170.0,3241.0,-71.0,300.0,417.89718701942707,True,True
32780,native hawaiian and other pacific islander alone,93.0,149.0,-56.0,117.0,74.61575662184228,True,True
20100,american indian and alaska native alone,1063.0,927.0,136.0,349.0,551.6688442127215,True,True
33500,two or more races,5418.3249028635855,5824.0,-405.6750971364145,679.0,735.9213509786846,True,True
33500,native hawaiian and other pacific islander alone,64.7123036943027,34.0,30.712303694302705,43.0,80.29453855386988,True,True
46520,american indian and alaska native alone,1715.0,2034.0,-319.0,455.0,420.75148084558185,True,True
43340,black or african american alone,154919.05258908545,152548.0,2371.052589085448,982.0,1260.4466722815623,False,False
35380,some other race alone,43472.0,44946.0,-1474.0,3007.0,2892.4550771150707,True,True
29340,black or african american alone,54758.43907921623,53283.0,1475.4390792162303,1638.0,2094.851395394877,True,True
43640,american indian and alaska native alone,2010.0,2079.0,-69.0,735.0,618.033965286294,True,True
29180,some other race alone,5240.273961357593,5370.0,-129.72603864240682,1132.0,1105.5350611266915,True,True
37620,some other race alone,272.62627392529987,290.0,-17.37372607470013,144.0,124.27560744178695,True,True
29820,black or african american alone,280113.0,280163.0,-50.0,3388.0,4212.738356274189,True,True
34580,white alone,99575.0,98556.0,1019.0,1107.0,1391.353262567149,True,True
34580,asian alone,2898.0,2739.0,159.0,234.0,249.3032641207291,True,True
48300,white alone,81129.0,80659.0,470.0,856.0,1117.9237126594328,True,True
13380,american indian and alaska native alone,4261.0,4102.0,159.0,370.0,447.09408365717616,True,True
49420,black or african american alone,1710.0,1804.0,-94.0,263.0,282.64288324226385,True,True
26300,white alone,80104.12156112056,82699.0,-2594.8784388794447,700.0,623.0819428080943,False,False
26300,asian alone,588.0283709849473,671.0,-82.97162901505271,158.0,156.58713769355452,True,True
48300,asian alone,1009.0,1028.0,-19.0,209.0,260.98924267821843,True,True
16220,some other race alone,2192.167501903431,1597.0,595.167501903431,375.0,428.03602764398215,False,False
26420,some other race alone,858357.4445528183,855276.0,3081.4445528183132,15081.0,15934.273715600277,True,True
28660,white alone,269431.90380045545,257273.0,12158.903800455446,2713.0,2947.0277823810875,False,False
28660,asian alone,13091.865604124741,13699.0,-607.1343958752586,730.0,800.3303699353266,True,True
10180,american indian and alaska native alone,757.967749406989,703.0,54.967749406989014,272.0,198.4387555393432,True,True
33260,two or more races,38100.61897345644,38661.0,-560.3810265435604,2993.0,3140.681363560058,True,True
45500,black or african american alone,28420.70434966863,35921.0,-7500.295650331369,714.0,540.5556287965626,False,False
15180,black or african american alone,2594.0,2563.0,31.0,414.0,424.3448007089871,True,True
18880,some other race alone,9870.386017982984,11122.0,-1251.6139820170156,1194.0,1457.3297176698436,False,True
48680,some other race alone,3656.0,4249.0,-593.0,611.0,838.0902889188014,True,True
36740,american indian and alaska native alone,7701.0,8082.0,-381.0,1974.0,1716.8572705426043,True,True
11260,two or more races,53645.05570687217,56309.0,-2663.9442931278318,2664.0,2978.852744125174,True,True
21820,native hawaiian and other pacific islander alone,674.6730915968625,653.0,21.67309159686249,94.0,130.04118760558111,True,True
21820,two or more races,13683.889742113144,14238.0,-554.1102578868558,1080.0,1091.0860776470238,True,True
11260,native hawaiian and other pacific islander alone,9456.348788155638,9517.0,-60.65121184436248,511.0,783.4387224482133,True,True
43420,two or more races,41793.92610394981,31353.0,10440.926103949809,1616.0,1561.4216199553152,False,False
29420,some other race alone,11815.0,11743.0,72.0,1115.0,1452.7611466084163,True,True
43420,native hawaiian and other pacific islander alone,340.8825596641035,260.0,80.8825596641035,227.0,258.3919856851425,True,True
31080,some other race alone,2885963.0,2885041.0,922.0,21605.0,23254.70642632245,True,True
37100,some other race alone,102648.0,101055.0,1593.0,4053.0,4957.004047509065,True,True
41860,american indian and alaska native alone,43259.0,44205.0,-946.0,2817.0,3303.136201482994,True,True
46700,some other race alone,60789.0,60046.0,743.0,2833.0,3458.9240775230596,True,True
41660,black or african american alone,4594.373550496407,4704.0,-109.626449503593,432.0,466.997775923031,True,True
48660,black or african american alone,13369.891158594672,13979.0,-609.1088414053283,563.0,792.3249152867832,False,True
46340,american indian and alaska native alone,1002.0,991.0,11.0,438.0,466.02940001678013,True,True
40060,two or more races,101178.73058002646,97566.0,3612.7305800264585,3884.0,3886.1358543750903,True,True
40060,native hawaiian and other pacific islander alone,1079.7174456450157,952.0,127.71744564501569,165.0,340.10421950606326,True,True
28700,some other race alone,2873.3460354277167,2355.0,518.3460354277167,478.0,584.9949828884015,False,True
17140,black or african american alone,260186.33622726967,260890.0,-703.6637727303314,2538.0,3405.5822234777565,True,True
26580,white alone,345378.5300725449,345709.0,-330.469927455124,735.0,887.5424840074392,True,True
43900,black or african american alone,74002.91908741965,74922.0,-919.0809125803498,1153.0,1425.7644569736992,True,True
44940,two or more races,4533.810304969713,5326.0,-792.1896950302871,962.0,763.5676427846041,True,True
22500,some other race alone,3382.896666345401,3040.0,342.8966663454012,522.0,575.9471470924843,True,True
34100,two or more races,8202.033096581208,9648.0,-1445.9669034187918,1262.0,1161.4299870928085,False,True
27740,american indian and alaska native alone,432.3270992125621,382.0,50.327099212562075,232.0,222.93487388708212,True,True
17300,american indian and alaska native alone,779.9426420140858,903.0,-123.05735798591422,250.0,230.4459727151784,True,True
34100,native hawaiian and other pacific islander alone,494.1418946995551,377.0,117.14189469955511,384.0,411.7995173607731,True,True
14460,black or african american alone,358203.73274573794,357326.0,877.7327457379433,4409.0,5112.750773367397,True,True
10740,some other race alone,110714.58604897888,109163.0,1551.5860489788756,4178.0,5048.793280734142,True,True
29740,black or african american alone,3790.0,3907.0,-117.0,578.0,630.560493644345,True,True
15380,some other race alone,26770.0,27377.0,-607.0,1945.0,2493.482784753586,True,True
28880,some other race alone,63442.839052937554,60613.0,2829.839052937554,2550.0,3440.4209898590716,False,True
16980,some other race alone,956064.658693905,957856.0,-1791.3413060950115,13627.0,18027.868980308187,True,True
40420,white alone,226234.0,226288.0,-54.0,1481.0,1871.3916496327006,True,True
14010,two or more races,9938.0,9907.0,31.0,911.0,1090.8371946812229,True,True
40420,asian alone,8553.0,8791.0,-238.0,355.0,448.5767508576431,True,True
44100,some other race alone,2026.3368716197626,2097.0,-70.66312838023737,886.0,692.6150616718108,True,True
33140,two or more races,8262.0,8034.0,228.0,940.0,1027.2309814977107,True,True
34620,two or more races,6905.0,6975.0,-70.0,725.0,699.2625858735043,True,True
43780,some other race alone,10138.081715223212,9495.0,643.0817152232121,1074.0,1287.7767232600872,True,True
18020,some other race alone,4812.904654342143,4525.0,287.90465434214275,869.0,754.3456745167364,True,True
29020,american indian and alaska native alone,312.89587506762786,46.0,266.89587506762786,68.0,256.42744816692465,False,False
26580,asian alone,2552.0608754463647,2538.0,14.060875446364662,267.0,320.75940358868695,True,True
45820,white alone,180560.91523283257,181918.0,-1357.0847671674273,1265.0,1626.196851126749,False,True
29940,white alone,93413.0,93924.0,-511.0,693.0,993.587898147416,True,True
31740,white alone,100370.0,99837.0,533.0,726.0,1272.8693878860863,True,True
29940,asian alone,5248.0,5207.0,41.0,529.0,620.9023027648956,True,True
31740,asian alone,4257.0,4217.0,40.0,375.0,493.74518117775085,True,True
45820,asian alone,2506.555166855057,2736.0,-229.444833144943,321.0,329.17392422501575,True,True
12580,american indian and alaska native alone,9346.803307139931,10063.0,-716.1966928600687,1384.0,1201.99163267434,True,True
41540,some other race alone,3199.0314809139923,3411.0,-211.96851908600775,809.0,663.1376824844764,True,True
44180,american indian and alaska native alone,1380.8038189677152,1394.0,-13.196181032284812,234.0,296.2104116088421,True,True
24580,black or african american alone,7569.754196046345,6886.0,683.754196046345,682.0,1145.7211865239192,False,True
31540,black or african american alone,31322.238921316934,31416.0,-93.76107868306644,1159.0,2093.8195067014994,True,True
27500,two or more races,15280.0,15328.0,-48.0,1225.0,1877.4913675637101,True,True
33860,black or african american alone,183339.40996124948,172240.0,11099.409961249476,1137.0,1365.4067646841418,False,False
23460,black or african american alone,12781.109519479985,15231.0,-2449.8904805200145,469.0,510.05752734141004,False,False
12220,black or african american alone,55412.247225333,54555.0,857.2472253329979,835.0,1136.9051395460772,False,True
44940,native hawaiian and other pacific islander alone,198.30244349964337,148.0,50.302443499643374,100.0,132.16359700271366,True,True
11200,two or more races,11803.067364270608,12480.0,-676.9326357293921,942.0,882.6867154396524,True,True
11200,native hawaiian and other pacific islander alone,42.0,45.0,-3.0,48.0,48.280119459255694,True,True
34740,white alone,135576.0,135479.0,97.0,728.0,803.3369752857452,True,True
35660,white alone,113107.0,113353.0,-246.0,606.0,994.7019292776857,True,True
22420,black or african american alone,76273.7473499123,77933.0,-1659.2526500876993,1220.0,1650.7057007686626,False,True
40980,two or more races,14121.0,13244.0,877.0,1028.0,1640.3879046467182,True,True
24340,american indian and alaska native alone,6110.342804205862,5551.0,559.3428042058622,1035.0,1460.6062133971222,True,True
33780,two or more races,9471.0,9740.0,-269.0,798.0,965.801830946054,True,True
34740,asian alone,1048.0,1147.0,-99.0,233.0,249.54845187107455,True,True
13020,american indian and alaska native alone,318.6885044237111,230.0,88.6885044237111,133.0,177.33473792570044,True,True
35660,asian alone,2750.0,2761.0,-11.0,234.0,330.20563220893126,True,True
25500,american indian and alaska native alone,338.0,598.0,-260.0,323.0,280.3026421142869,True,True
45060,american indian and alaska native alone,2254.1159411780536,2632.0,-377.8840588219464,380.0,540.9419362596561,True,True
22900,white alone,160265.65698824558,162152.0,-1886.3430117544194,1152.0,1322.3390854724976,False,False
22900,asian alone,6601.929027533835,6707.0,-105.07097246616468,495.0,489.13135625593964,True,True
30020,american indian and alaska native alone,6833.0,6252.0,581.0,576.0,831.8045423693296,False,True
25060,american indian and alaska native alone,1613.5570076110562,1550.0,63.55700761105618,460.0,633.7829633033429,True,True
24260,two or more races,6933.022032803436,8806.0,-1872.9779671965644,1213.0,1183.701598449867,False,False
36540,two or more races,93552.63891888957,91502.0,2050.63891888957,3403.0,4366.60500632415,True,True
36540,native hawaiian and other pacific islander alone,569.7245068214135,654.0,-84.27549317858654,135.0,193.3639184568021,True,True
47220,some other race alone,18530.42590205743,21499.0,-2968.574097942568,2055.0,1977.8169100716111,False,False
27260,american indian and alaska native alone,3891.1956859142892,3249.0,642.1956859142892,640.0,1096.0504079707327,False,True
26140,black or african american alone,2806.0,2912.0,-106.0,621.0,770.8798045196476,True,True
46660,white alone,81843.85501857862,81107.0,736.8550185786153,853.0,784.5492350143154,True,True
15260,some other race alone,3238.4096877184643,3267.0,-28.590312281535716,814.0,573.4526550288975,True,True
31420,black or african american alone,108751.62088347213,105204.0,3547.620883472133,1126.0,1353.839585487608,False,False
10500,two or more races,6024.899895815411,6099.0,-74.10010418458933,731.0,854.895074404499,True,True
19140,some other race alone,18540.500444204336,20578.0,-2037.4995557956645,1808.0,1820.8595104527276,False,True
46660,asian alone,2471.3915665313107,2943.0,-471.6084334686893,409.0,377.47291879534805,False,True
38900,some other race alone,128311.07505782372,124670.0,3641.0750578237203,5043.0,5288.827032966964,True,True
13460,two or more races,22993.0,21868.0,1125.0,1413.0,1824.0978428369735,True,True
41420,black or african american alone,4928.829476283109,5027.0,-98.17052371689078,569.0,594.6241149081936,True,True
18700,black or african american alone,851.2473425653616,1260.0,-408.7526574346384,253.0,205.51146354660034,False,False
19430,some other race alone,11369.0,11686.0,-317.0,1438.0,1655.6196869235248,True,True
30620,some other race alone,1437.0,1506.0,-69.0,305.0,290.600319666032,True,True
48260,black or african american alone,2851.9428408383683,4116.0,-1264.0571591616317,383.0,273.24045738674045,False,False
13740,some other race alone,2513.3004812515433,3234.0,-720.6995187484567,903.0,830.4746887046311,True,True
