cbsa,sex,band,edu4,est,published,gap,pub_moe,moe,pass_pub_moe,pass_combined_moe
19430,Male,25-34,hs_or_less,20838.0,20637,201.0,1126.9028352080759,1063.7755346494625,True,True
19460,Male,25-34,hs_or_less,4906.0,4869,37.0,521.3607196557869,491.33660683512073,True,True
19500,Male,25-34,hs_or_less,3005.372327086994,3013,-7.627672913005881,303.03300150313663,282.07731273337515,True,True
19660,Male,25-34,hs_or_less,17806.0,17897,-91.0,1130.326501502995,1179.3954238544213,True,True
19740,Male,25-34,hs_or_less,65868.48519545149,66356,-487.51480454851117,2327.8380527863187,2482.206466788911,True,True
19780,Male,25-34,hs_or_less,16958.759920375524,15696,1262.7599203755235,995.5952993058977,1516.0768472193718,False,True
19820,Male,25-34,hs_or_less,102918.89790531163,102047,871.8979053116345,2480.176808213479,2957.9917114212444,True,True
20020,Male,25-34,hs_or_less,4602.0,4893,-291.0,331.01812639189416,343.37281747577225,True,True
20100,Male,25-34,hs_or_less,5748.0,5757,-9.0,629.115251762346,699.7761167973655,True,True
20220,Male,25-34,hs_or_less,2110.5518745913987,1913,197.5518745913987,265.1678713569953,308.704570729337,True,True
20260,Male,25-34,hs_or_less,5867.903067238791,6080,-212.09693276120925,480.4268935020187,551.9209359921285,True,True
20500,Male,25-34,hs_or_less,11555.012700077375,11530,25.012700077375484,1062.3695214001577,982.9695636878869,True,True
20580,Male,25-34,hs_or_less,2374.1491911783537,2447,-72.8508088216463,473.8776213327656,260.67305630782073,True,True
20740,Male,25-34,hs_or_less,4087.5600843025627,3979,108.5600843025627,397.763748976701,583.6751955610744,True,True
20940,Male,25-34,hs_or_less,7454.0,7387,67.0,668.3389858447583,636.0217584721453,True,True
21060,Male,25-34,hs_or_less,4197.4406713366525,3836,361.4406713366525,480.65268125747514,444.20322064478415,True,True
21140,Male,25-34,hs_or_less,7776.0,8003,-227.0,674.0986574678814,745.2635237325452,True,True
21300,Male,25-34,hs_or_less,2283.252067259046,2434,-150.74793274095418,366.07103135866953,218.14783727019287,True,True
21340,Male,25-34,hs_or_less,26811.568454172648,26516,295.56845417264776,1499.2711562622687,1492.8964990901652,True,True
21420,Male,25-34,hs_or_less,2049.7677433842955,2517,-467.2322566157045,363.5175374036306,209.95954901516427,False,False
21500,Male,25-34,hs_or_less,7709.0,7510,199.0,596.3581138879557,706.7296011877528,True,True
21660,Male,25-34,hs_or_less,9453.0,9811,-358.0,788.8358511122577,941.0819136863167,True,True
21780,Male,25-34,hs_or_less,7620.926465563802,7020,600.9264655638017,624.5806593227171,663.5817457337383,True,True
21820,Male,25-34,hs_or_less,3164.668133732501,3562,-397.3318662674992,458.56079204397753,416.80720003889616,True,True
22020,Male,25-34,hs_or_less,4964.55136418854,4836,128.55136418854,570.7924316246668,755.9351793421702,True,True
22140,Male,25-34,hs_or_less,3960.8446439459312,4044,-83.15535605406876,442.6951547058088,490.7409915191883,True,True
22180,Male,25-34,hs_or_less,11137.728125004749,11331,-193.27187499525098,702.0220794248569,681.4093521500787,True,True
22220,Male,25-34,hs_or_less,16318.853103349484,16521,-202.14689665051628,1076.2615853034986,1125.7542381586936,True,True
22380,Male,25-34,hs_or_less,3397.0,3062,335.0,439.072886887815,459.0966309245256,True,True
22420,Male,25-34,hs_or_less,11852.636874365988,11114,738.6368743659878,828.673639015988,837.9679307668848,True,True
22500,Male,25-34,hs_or_less,5330.474178550115,5160,170.47417855011463,605.1867480373311,473.29355514874123,True,True
22520,Male,25-34,hs_or_less,4577.35619522928,4372,205.35619522928027,602.3562069075075,480.0574334515961,True,True
22540,Male,25-34,hs_or_less,2514.811470195673,2764,-249.18852980432712,276.4868893817571,340.4343678558673,True,True
22660,Male,25-34,hs_or_less,5781.0,5925,-144.0,659.3974522243774,574.9391490236163,True,True
22900,Male,25-34,hs_or_less,7091.356128393476,7598,-506.64387160652404,604.8644476244243,595.3326268872496,True,True
23060,Male,25-34,hs_or_less,12072.38456773296,12352,-279.6154322670409,718.1030566708374,792.1487524121866,True,True
23420,Male,25-34,hs_or_less,41974.0,41229,745.0,1857.8509089805889,1682.939758958264,True,True
23460,Male,25-34,hs_or_less,3005.0634249312334,3189,-183.93657506876662,391.38983124245834,373.8941917774652,True,True
23540,Male,25-34,hs_or_less,6617.0084972387485,7122,-504.99150276125147,735.860720517137,713.9317457075248,True,True
23580,Male,25-34,hs_or_less,8061.0,7863,198.0,736.2187175018032,595.5237397209703,True,True
23900,Male,25-34,hs_or_less,3181.0341022334883,3146,35.034102233488284,294.8847232394381,353.41437109436936,True,True
24020,Male,25-34,hs_or_less,3695.0,4083,-388.0,405.41090266543154,401.8194935057905,True,True
24140,Male,25-34,hs_or_less,3506.0,3570,-64.0,439.9977272668576,433.06370726920767,True,True
24220,Male,25-34,hs_or_less,1938.800577748944,1877,61.80057774894408,264.59402865522117,260.1986144810304,True,True
24260,Male,25-34,hs_or_less,1944.8041651780768,2349,-404.1958348219232,378.27371042672263,316.4328620361457,False,True
24300,Male,25-34,hs_or_less,3938.6115545017956,3862,76.61155450179558,459.9717382622545,526.7742060556736,True,True
24340,Male,25-34,hs_or_less,29256.518438426654,30565,-1308.481561573346,1292.5641183322396,1486.2407828718076,False,True
24420,Male,25-34,hs_or_less,2508.836915609735,2457,51.836915609735115,355.8328259168904,245.0338727639143,True,True
24500,Male,25-34,hs_or_less,2663.7719442953066,2520,143.77194429530664,266.99812733425676,313.4173315178322,True,True
24540,Male,25-34,hs_or_less,10549.0,10483,66.0,756.4086197287812,878.1420778140063,True,True
24580,Male,25-34,hs_or_less,7761.161639086,7333,428.1616390859999,585.1384451563579,981.1500669286484,True,True
24660,Male,25-34,hs_or_less,18162.34778764157,18179,-16.652212358429097,1217.6350027820324,1284.7073509055458,True,True
24780,Male,25-34,hs_or_less,3863.0,3723,140.0,578.9991364414976,526.001450687163,True,True
24860,Male,25-34,hs_or_less,22749.215434646016,23780,-1030.7845653539844,1404.445798170937,1277.560727250106,True,True
25060,Male,25-34,hs_or_less,11283.552402173034,10907,376.55240217303435,958.4059682618844,795.8133480334774,True,True
25180,Male,25-34,hs_or_less,10914.192602895544,11375,-460.80739710445596,795.025785745343,947.8630768049383,True,True
25220,Male,25-34,hs_or_less,4860.434884418587,5003,-142.565115581413,738.5160797166166,550.1135877191082,True,True
25260,Male,25-34,hs_or_less,8895.0,8857,38.0,633.9321730279984,613.9793645534841,True,True
25420,Male,25-34,hs_or_less,16279.0,16309,-30.0,1273.4245168049813,1073.106706685663,True,True
25500,Male,25-34,hs_or_less,3912.0,3853,59.0,380.82673225497183,497.0477133699038,True,True
25540,Male,25-34,hs_or_less,24051.108532997845,24363,-311.89146700215497,1373.446030974643,1299.6979353765098,True,True
25620,Male,25-34,hs_or_less,3756.3079516289836,3380,376.3079516289836,496.45241463810004,479.59034772856216,True,True
25740,Male,25-34,hs_or_less,2540.952650245093,2071,469.9526502450931,344.8782393831191,269.0678825980525,False,False
25860,Male,25-34,hs_or_less,11198.181973835755,11029,169.18197383575534,818.3141206162827,825.11229975671,True,True
25940,Male,25-34,hs_or_less,5942.332395064062,5355,587.3323950640624,624.0592920548495,615.0347775758305,True,True
25980,Male,25-34,hs_or_less,3465.3575862952075,4113,-647.6424137047925,493.71753057796116,399.6229964190434,False,False
26140,Male,25-34,hs_or_less,4621.0,4564,57.0,575.5397466726342,593.6359206039085,True,True
26300,Male,25-34,hs_or_less,3126.4223097927147,2389,737.4223097927147,433.5562247275433,296.8127027686565,False,False
26380,Male,25-34,hs_or_less,7962.84316324208,7670,292.84316324207975,702.6015940773264,628.5705045977595,True,True
26420,Male,25-34,hs_or_less,203896.53367304004,204325,-428.46632695995504,4552.562575077909,4189.02340214647,True,True
26580,Male,25-34,hs_or_less,10392.568469406524,10466,-73.43153059347605,805.2508925794494,607.2870083411248,True,True
26620,Male,25-34,hs_or_less,10266.955369766778,10490,-223.04463023322205,951.4977666815619,933.4144483814734,True,True
26820,Male,25-34,hs_or_less,4271.086843592717,4152,119.08684359271683,403.1811007475425,473.349760107531,True,True
26900,Male,25-34,hs_or_less,53272.017293814984,53528,-255.98270618501556,1956.5571803553303,1988.798228991581,True,True
26980,Male,25-34,hs_or_less,2835.427913339991,2490,345.42791333999094,344.9101332231339,561.7196088110231,False,True
27060,Male,25-34,hs_or_less,1068.0,1172,-104.0,244.481083112784,266.7163452340332,True,True
27100,Male,25-34,hs_or_less,5797.0,5894,-97.0,470.27332478038767,653.4671139229197,True,True
27140,Male,25-34,hs_or_less,16329.188856751898,16124,205.18885675189813,1204.8784171027382,1103.5198372993723,True,True
27180,Male,25-34,hs_or_less,6501.821136072257,5607,894.8211360722571,595.638313072623,577.8357980612392,False,False
27260,Male,25-34,hs_or_less,45716.07775786919,45023,693.0777578691923,2305.960537390005,2102.3853769372695,True,True
27340,Male,25-34,hs_or_less,7226.412942383007,7319,-92.58705761699275,701.2923783986248,681.9448874837719,True,True
27500,Male,25-34,hs_or_less,4391.0,4257,134.0,466.28210345240575,707.8025171728694,True,True
27620,Male,25-34,hs_or_less,4469.93611461753,4520,-50.06388538247029,376.655014569035,451.0392547726093,True,True
27740,Male,25-34,hs_or_less,4729.287427737578,4789,-59.71257226242233,517.9816599069894,488.09604145100775,True,True
27780,Male,25-34,hs_or_less,3297.0,3119,178.0,258.68127106537884,308.09273464737856,True,True
27860,Male,25-34,hs_or_less,4625.0,3904,721.0,541.0822488309888,670.6531042321732,False,True
27900,Male,25-34,hs_or_less,6189.940882062503,6540,-350.0591179374969,543.9494461804333,508.61839284551485,True,True
27980,Male,25-34,hs_or_less,4564.591245508964,4533,31.591245508963766,445.57154307697886,334.8922804588726,True,True
28020,Male,25-34,hs_or_less,5332.0,5361,-29.0,676.3785922100137,753.6737644183324,True,True
28100,Male,25-34,hs_or_less,3275.7835812435796,3166,109.78358124357965,374.50500664210085,312.0972069700842,True,True
28140,Male,25-34,hs_or_less,48583.105108045354,49212,-628.8948919546456,1703.160004227436,2130.584954866935,True,True
28420,Male,25-34,hs_or_less,8646.984859531718,9590,-943.015140468282,851.4346715984733,674.8454220646917,False,True
28450,Male,25-34,hs_or_less,3465.0,3714,-249.0,425.738182454898,592.4769578061664,True,True
28660,Male,25-34,hs_or_less,16607.93516756062,16050,557.9351675606194,1177.418787008259,1216.7733599726928,True,True
28700,Male,25-34,hs_or_less,9214.705781084966,8823,391.70578108496557,658.7723430746012,480.3360322253244,True,True
28740,Male,25-34,hs_or_less,5738.496627659356,5538,200.4966276593559,498.3151613186177,722.2743484626392,True,True
28880,Male,25-34,hs_or_less,15984.41253836284,16696,-711.5874616371602,1018.0992093111555,1076.6068612190152,True,True
28940,Male,25-34,hs_or_less,24203.717378655332,24488,-284.28262134466786,1203.2663877961522,1356.6587530743675,True,True
29020,Male,25-34,hs_or_less,2938.8051634213843,2721,217.80516342138435,366.7928570733078,305.4791711838061,True,True
29100,Male,25-34,hs_or_less,3362.5618732521057,3129,233.56187325210567,387.03359027350587,522.692843421766,True,True
29180,Male,25-34,hs_or_less,13123.48517900068,12740,383.48517900067964,900.1705393979521,921.8674116124722,True,True
29200,Male,25-34,hs_or_less,5605.540320808217,5420,185.54032080821707,512.4899999024371,545.9933932490886,True,True
29340,Male,25-34,hs_or_less,7559.11685362967,7130,429.11685362967,846.3911625247513,778.9622305297203,True,True
29420,Male,25-34,hs_or_less,6991.0,6992,-1.0,713.4745966045323,633.1397501796109,True,True
29460,Male,25-34,hs_or_less,26762.0,27184,-422.0,1438.535713842378,1348.6712353271091,True,True
29540,Male,25-34,hs_or_less,16397.0,16697,-300.0,918.5956673096167,1046.1716964085053,True,True
29620,Male,25-34,hs_or_less,9507.0,10038,-531.0,640.5958164084433,830.1945217146401,True,True
29700,Male,25-34,hs_or_less,9742.0,9468,274.0,918.9749724557247,679.1276461719108,True,True
29740,Male,25-34,hs_or_less,5904.0,6280,-376.0,636.7189332821822,645.7444304705616,True,True
29820,Male,25-34,hs_or_less,77510.0,77324,186.0,2295.4365597855235,1996.4699575093787,True,True
29940,Male,25-34,hs_or_less,1890.0,1955,-65.0,393.0521593885473,533.011477465542,True,True
30020,Male,25-34,hs_or_less,5320.0,5237,83.0,372.93967340576677,675.1886418698111,True,True
30140,Male,25-34,hs_or_less,4530.0,4219,311.0,477.97384865701594,466.09544489165523,True,True
30300,Male,25-34,hs_or_less,1601.8574292832027,1797,-195.1425707167973,280.5726287434325,153.9974190493128,True,True
30340,Male,25-34,hs_or_less,3210.0,2856,354.0,365.64600367021654,535.4942452713661,True,True
30460,Male,25-34,hs_or_less,12157.001570832517,12708,-550.9984291674828,919.1795254464712,786.5181333211458,True,True
30500,Male,25-34,hs_or_less,4782.0,5162,-380.0,648.1859301157347,626.7308597486245,True,True
30620,Male,25-34,hs_or_less,3405.0,3101,304.0,343.50545847191427,407.5382507477059,True,True
30700,Male,25-34,hs_or_less,6278.150962109077,7028,-749.8490378909228,662.0241687431056,881.7537043978863,False,True
30780,Male,25-34,hs_or_less,19722.0,19351,371.0,1225.8723424565871,1286.812802800489,True,True
30860,Male,25-34,hs_or_less,2927.591299412089,3385,-457.40870058791097,417.58711665950614,380.827679427208,False,True
30980,Male,25-34,hs_or_less,9114.141527686956,8871,243.14152768695567,684.7386362693433,645.9845788027839,True,True
31020,Male,25-34,hs_or_less,3312.0550977938365,3480,-167.94490220616353,438.38453439873996,398.7233658280429,True,True
31080,Male,25-34,hs_or_less,329008.0,329959,-951.0,3940.9057334577287,4497.157489732264,True,True
31140,Male,25-34,hs_or_less,35974.052429583026,36413,-438.9475704169745,1481.4182393908886,1775.1824306875906,True,True
31180,Male,25-34,hs_or_less,10336.4484029384,10009,327.44840293840025,832.6710034581486,904.505224285432,True,True
31340,Male,25-34,hs_or_less,6607.0,6661,-54.0,587.7082609594662,722.976844994015,True,True
31420,Male,25-34,hs_or_less,7468.12187101288,7266,202.12187101287964,675.9075380553171,650.3911552729589,True,True
31540,Male,25-34,hs_or_less,10226.436596476437,10885,-658.5634035235635,846.0750557722406,1168.135102041935,True,True
31700,Male,25-34,hs_or_less,10304.337201134393,9780,524.3372011343927,785.3260469384675,816.9692393958918,True,True
31740,Male,25-34,hs_or_less,3143.0,3041,102.0,449.77994619591476,648.6379139281021,True,True
31860,Male,25-34,hs_or_less,1456.0,1910,-454.0,306.45880636718533,377.80120905874566,False,True
31900,Male,25-34,hs_or_less,5312.0,5418,-106.0,450.6206830583789,575.8880459505563,True,True
32580,Male,25-34,hs_or_less,30358.0,31164,-806.0,1481.2744512749823,1232.0987406383063,True,True
32780,Male,25-34,hs_or_less,5795.0,5772,23.0,730.6237061579648,718.4525023601074,True,True
32820,Male,25-34,hs_or_less,38386.7453893199,38207,179.7453893198981,1563.6924249992387,1933.5651781124022,True,True
32900,Male,25-34,hs_or_less,12436.0,12148,288.0,908.8877818520832,808.8755387303105,True,True
33100,Male,25-34,hs_or_less,156262.22779517202,156659,-396.77220482798293,3865.2188812536865,4011.308780204949,True,True
33140,Male,25-34,hs_or_less,4700.0,4959,-259.0,400.0224993672231,512.1706905612621,True,True
33220,Male,25-34,hs_or_less,2124.7941327090834,1797,327.79413270908344,266.20480837129895,261.6089562834715,False,True
33260,Male,25-34,hs_or_less,6647.627369794915,6125,522.6273697949146,911.1783579519434,681.5121522215271,True,True
33340,Male,25-34,hs_or_less,32674.0,32861,-187.0,1202.1202102951268,1775.3649067924036,True,True
33460,Male,25-34,hs_or_less,68482.22510674692,66840,1642.2251067469188,2063.570449487974,3060.2582908402105,True,True
33500,Male,25-34,hs_or_less,2070.5921805113053,2584,-513.4078194886947,424.3453782003523,356.3195143946768,False,True
33540,Male,25-34,hs_or_less,2720.5777154387756,2642,78.57771543877561,352.7166001196995,355.3565619524866,True,True
33660,Male,25-34,hs_or_less,12849.0,13037,-188.0,1027.4711674786793,948.3337256749336,True,True
33700,Male,25-34,hs_or_less,19175.0,19333,-158.0,1114.74571091348,1040.9261176573725,True,True
33740,Male,25-34,hs_or_less,7211.77137623996,6839,372.77137623995986,716.3804854963597,597.7724075734563,True,True
33780,Male,25-34,hs_or_less,4029.0,3961,68.0,419.4627516240268,505.403461752341,True,True
33860,Male,25-34,hs_or_less,12568.169359061843,12615,-46.83064093815665,911.0378696848995,1029.9555532805443,True,True
34060,Male,25-34,hs_or_less,4292.137887712253,4415,-122.86211228774664,425.37160224913936,410.69570576270047,True,True
34100,Male,25-34,hs_or_less,4470.909158182353,4264,206.90915818235317,499.6959075277683,432.1437736032377,True,True
34580,Male,25-34,hs_or_less,4003.0,3613,390.0,415.86656513838665,575.1363229487423,True,True
34620,Male,25-34,hs_or_less,3081.0,2998,83.0,333.53410620204943,364.02608609651867,True,True
34740,Male,25-34,hs_or_less,6114.0,6200,-86.0,492.40836711006443,688.5693731916198,True,True
34820,Male,25-34,hs_or_less,9031.466533699779,9017,14.466533699778665,842.1217251680424,714.1843289916226,True,True
34900,Male,25-34,hs_or_less,2887.0,3063,-176.0,446.4851621274776,381.4595036534023,True,True
34940,Male,25-34,hs_or_less,9695.0,9603,92.0,941.4818107642866,675.3155771887318,True,True
34980,Male,25-34,hs_or_less,50647.57923853579,51896,-1248.4207614642073,2203.1815631036857,2288.308305207751,True,True
35300,Male,25-34,hs_or_less,12458.0,12434,24.0,926.2213558323949,1023.5858342049289,True,True
35380,Male,25-34,hs_or_less,24507.0,23918,589.0,1400.740518440157,1457.0214085322325,True,True
35620,Male,25-34,hs_or_less,389934.5874616372,392159,-2224.4125383627834,6429.318159805128,6109.168544222618,True,True
35660,Male,25-34,hs_or_less,3202.0,3521,-319.0,400.7218486681254,431.8891032053251,True,True
35840,Male,25-34,hs_or_less,16794.0,17214,-420.0,1145.227488318369,1050.2584273019427,True,True
35980,Male,25-34,hs_or_less,7415.0,6965,450.0,529.3666026488637,718.751685577154,True,True
36100,Male,25-34,hs_or_less,11414.0,11316,98.0,1039.9442292738588,1052.8742794108896,True,True
36220,Male,25-34,hs_or_less,8398.0,7841,557.0,982.6418472668463,764.1527868275101,True,True
36260,Male,25-34,hs_or_less,16943.652167820474,16836,107.65216782047355,877.5311960266712,934.6159474955964,True,True
36420,Male,25-34,hs_or_less,38164.9926138521,39242,-1077.0073861479032,1494.2871210045278,1684.3770077336947,True,True
36500,Male,25-34,hs_or_less,7201.0,7328,-127.0,631.9010998566152,788.867892630794,True,True
36540,Male,25-34,hs_or_less,19360.147994885938,20461,-1100.8520051140622,995.1954581889931,1313.283706091899,False,True
36740,Male,25-34,hs_or_less,73163.0,71412,1751.0,3014.0386527050377,2764.8953297656676,True,True
36780,Male,25-34,hs_or_less,4440.0,4352,88.0,409.3971177231222,560.3068980612321,True,True
36980,Male,25-34,hs_or_less,3321.402410267974,3496,-174.59758973202588,478.3419279134958,443.4418666385768,True,True
37100,Male,25-34,hs_or_less,22032.0,22043,-11.0,1207.0505374672596,1283.2893719227943,True,True
37140,Male,25-34,hs_or_less,2839.452558788083,2603,236.45255878808302,341.49524154810706,229.13811577877237,True,True
37340,Male,25-34,hs_or_less,13932.0,13792,140.0,1138.1709010513316,1168.5437867352255,True,True
37460,Male,25-34,hs_or_less,6850.593027301073,6554,296.59302730107265,686.6913425986962,746.7565246419855,True,True
37620,Male,25-34,hs_or_less,2690.2344612066877,2744,-53.76553879331232,345.8135335697549,271.659652819713,True,True
37860,Male,25-34,hs_or_less,15351.0,15219,132.0,1004.0761923280523,1132.3782602701715,True,True
37900,Male,25-34,hs_or_less,8548.862206065773,8448,100.86220606577263,640.150763492476,736.5551222662691,True,True
37980,Male,25-34,hs_or_less,135591.12526225112,134378,1213.1252622511238,3169.400731999663,3617.759392596862,True,True
38060,Male,25-34,hs_or_less,138758.75475202932,139095,-336.24524797068443,3121.560347005965,2947.306606528881,True,True
38240,Male,25-34,hs_or_less,2320.324804650069,1813,507.3248046500689,326.9082440073973,348.5872144724631,False,False
38300,Male,25-34,hs_or_less,49566.48617572711,50470,-903.5138242728935,1368.1173195307483,1757.566226479264,True,True
38340,Male,25-34,hs_or_less,2797.0,3005,-208.0,449.4952725001677,476.84972175204217,True,True
38540,Male,25-34,hs_or_less,2398.2606585732638,2252,146.26065857326375,303.3974291255613,286.4143910000904,True,True
38860,Male,25-34,hs_or_less,10015.0,10248,-233.0,752.7695530505999,1195.780134073568,True,True
38900,Male,25-34,hs_or_less,61206.16909784437,60759,447.169097844373,2205.989573864754,1886.076616862239,True,True
38940,Male,25-34,hs_or_less,13584.0,13530,54.0,1180.7120732845922,1117.207293671367,True,True
39150,Male,25-34,hs_or_less,5107.0,5066,41.0,598.2482762198316,528.9200708708264,True,True
39300,Male,25-34,hs_or_less,43196.0,42984,212.0,1911.7335065327488,1968.9719597901847,True,True
39340,Male,25-34,hs_or_less,13576.14922748963,13855,-278.85077251037,881.3387543958339,1058.115020004635,True,True
39380,Male,25-34,hs_or_less,5168.974828297865,5143,25.974828297865315,471.6078879747454,537.9788688153942,True,True
39460,Male,25-34,hs_or_less,4818.0,4677,141.0,458.49754634021764,470.0824601413033,True,True
39540,Male,25-34,hs_or_less,4488.0,5038,-550.0,453.432464651573,658.6763642544796,False,True
39580,Male,25-34,hs_or_less,24639.35613367409,24505,134.3561336740895,1640.2926568146308,1629.1182835919728,True,True
39660,Male,25-34,hs_or_less,3665.662943908492,4188,-522.3370560915082,496.04435285566956,592.1672764965516,False,True
39740,Male,25-34,hs_or_less,13894.0,13868,26.0,830.8152622575009,864.9129363077535,True,True
39820,Male,25-34,hs_or_less,5237.0,4877,360.0,503.7151973089555,625.5295004733989,True,True
39900,Male,25-34,hs_or_less,16185.17827643068,17291,-1105.8217235693191,1062.8894580340893,1090.6808960713313,False,True
40060,Male,25-34,hs_or_less,32935.0743961611,32010,925.0743961611006,1186.27905654614,1405.9736426491718,True,True
40140,Male,25-34,hs_or_less,159836.0,160846,-1010.0,3090.691508384491,2721.8711037170738,True,True
40220,Male,25-34,hs_or_less,7955.174539550889,7846,109.17453955088877,617.9773458630988,807.379983189877,True,True
40340,Male,25-34,hs_or_less,4392.51157538095,4335,57.51157538094958,437.9189422712838,667.8123182788481,True,True
40380,Male,25-34,hs_or_less,22470.628718605836,21658,812.6287186058362,989.9196937125758,1134.1516471834148,True,True
40420,Male,25-34,hs_or_less,8871.0,8897,-26.0,698.2170149745708,787.7565619125303,True,True
40580,Male,25-34,hs_or_less,4966.0,4836,130.0,509.6086733955771,506.9437898401558,True,True
40660,Male,25-34,hs_or_less,3922.648038726123,3418,504.6480387261231,425.90374499410075,319.6496582816199,False,True
40900,Male,25-34,hs_or_less,56968.0,57586,-618.0,1925.6757255571354,1976.4049985956194,True,True
40980,Male,25-34,hs_or_less,5203.0,5229,-26.0,464.495425165846,546.6982466921309,True,True
41060,Male,25-34,hs_or_less,4950.414312480575,4477,473.41431248057506,480.48517146734093,765.8370536128605,True,True
41100,Male,25-34,hs_or_less,3575.0,3710,-135.0,414.05675939416807,604.8268164844794,True,True
41140,Male,25-34,hs_or_less,4355.923903348473,4413,-57.07609665152722,366.7301460202038,488.9606588355347,True,True
41180,Male,25-34,hs_or_less,59547.10309278946,58636,911.1030927894608,1940.4651504214137,2504.9938245485646,True,True
41420,Male,25-34,hs_or_less,14252.787359346676,14274,-21.212640653324343,954.2651623107699,973.4486183136028,True,True
41500,Male,25-34,hs_or_less,15460.232339827046,15537,-76.76766017295449,971.4350209869932,751.8222955847788,True,True
41540,Male,25-34,hs_or_less,4384.9195261450795,4979,-594.0804738549205,565.650952443289,464.58290929340774,False,True
41620,Male,25-34,hs_or_less,33342.1951164158,33288,54.19511641580175,1502.8203485446954,1815.0181286288625,True,True
41660,Male,25-34,hs_or_less,3767.3661262667347,3714,53.36612626673468,499.6538802010848,689.6281059874519,True,True
41700,Male,25-34,hs_or_less,82846.27040728512,82019,827.2704072851193,2694.628916938286,2640.5121770556657,True,True
41740,Male,25-34,hs_or_less,75338.0,75553,-215.0,2386.5762087140647,2672.715515482568,True,True
41780,Male,25-34,hs_or_less,2684.52808263096,2180,504.52808263095994,302.3739406761105,279.8556416470338,False,False
41860,Male,25-34,hs_or_less,80206.0,80105,101.0,2671.5005146920707,2607.23805225688,True,True
41940,Male,25-34,hs_or_less,32258.76766017295,31603,655.7676601729509,1442.7213868242197,1564.6355164592846,True,True
42020,Male,25-34,hs_or_less,5597.0,5442,155.0,652.1663898116799,519.011838153765,True,True
42100,Male,25-34,hs_or_less,4385.0,4450,-65.0,501.3561608278091,559.5651933789753,True,True
42140,Male,25-34,hs_or_less,3239.6693608395244,3065,174.66936083952442,387.2195759514232,462.50314472922673,True,True
42200,Male,25-34,hs_or_less,9758.0,10379,-621.0,870.0609174075112,709.5890121824041,True,True
42220,Male,25-34,hs_or_less,12665.0,12597,68.0,906.417122521414,901.9311633655864,True,True
42340,Male,25-34,hs_or_less,11280.98518871471,11161,119.9851887147106,874.1567365181144,878.0461973106352,True,True
42540,Male,25-34,hs_or_less,16058.554559865486,15520,538.5545598654862,918.2450653284232,1094.1523048054416,True,True
42660,Male,25-34,hs_or_less,89653.0,90445,-792.0,2467.514538964259,2841.6171339197426,True,True
42680,Male,25-34,hs_or_less,3100.0,2921,179.0,539.5192304264974,584.0001378392388,True,True
42700,Male,25-34,hs_or_less,3815.1087107288085,2894,921.1087107288085,419.9821424775106,340.68275567582333,False,False
43100,Male,25-34,hs_or_less,2859.0,2933,-74.0,309.42042595795124,591.7961518821326,True,True
43300,Male,25-34,hs_or_less,4435.017340076505,4506,-70.9826599234948,533.1360051619099,386.66209701277234,True,True
43340,Male,25-34,hs_or_less,12744.7081809743,11794,950.7081809742995,895.3077683121039,888.8548734454756,False,True
43420,Male,25-34,hs_or_less,3955.061488259579,3658,297.06148825957916,363.9684052222116,411.16785560219364,True,True
43580,Male,25-34,hs_or_less,4059.055881738951,4436,-376.94411826104897,462.44783489600206,436.1736312094615,True,True
43620,Male,25-34,hs_or_less,6770.473701550258,6965,-194.52629844974217,643.6070229573322,770.3281167915175,True,True
43640,Male,25-34,hs_or_less,5551.0,5124,427.0,693.0324667719399,825.8261269487966,True,True
43780,Male,25-34,hs_or_less,8876.341739448764,9260,-383.6582605512358,630.5505530883308,755.7271097978768,True,True
43900,Male,25-34,hs_or_less,11607.94561660315,12792,-1184.0543833968495,824.3627842157845,871.4271186832884,False,True
44060,Male,25-34,hs_or_less,15901.777154966261,16394,-492.22284503373885,960.2541330293768,1125.2280501016403,True,True
44100,Male,25-34,hs_or_less,4259.621119609078,4461,-201.37888039092195,467.5360948632736,485.1975731134937,True,True
44140,Male,25-34,hs_or_less,14636.0,14393,243.0,1092.035255841129,883.0042976332278,True,True
44180,Male,25-34,hs_or_less,12309.622837115887,12143,166.6228371158868,880.7587637940369,979.5161351233604,True,True
44220,Male,25-34,hs_or_less,4011.0,4017,-6.0,376.3509000919222,442.18046742534887,True,True
44300,Male,25-34,hs_or_less,4046.0,3906,140.0,488.00512292392995,671.944243097037,True,True
44420,Male,25-34,hs_or_less,3699.5039927919515,4455,-755.4960072080485,418.1172084475835,450.6943911580209,False,False
44700,Male,25-34,hs_or_less,29173.0,28431,742.0,1415.678282661707,1217.6491234151774,True,True
44940,Male,25-34,hs_or_less,3536.461718315159,3247,289.46171831515903,468.1207109282818,417.7876525972437,True,True
45060,Male,25-34,hs_or_less,14097.099769507924,13750,347.09976950792407,829.62340854149,973.7088668445274,True,True
45220,Male,25-34,hs_or_less,9345.18571010993,9026,319.18571010993037,797.0834335249981,711.9982539445698,True,True
45300,Male,25-34,hs_or_less,81500.0,81406,94.0,2691.7245401415057,2692.5121610626015,True,True
45460,Male,25-34,hs_or_less,5955.244678705896,5751,204.24467870589615,505.27715167024917,446.832289854632,True,True
45500,Male,25-34,hs_or_less,5706.168444990664,5697,9.168444990664284,589.2393401666253,511.7857897672848,True,True
